Area,MjrAxisLength,MnrAxisLength,Eccentricity,ConvexArea,EquivDiameter,Solidity,Extent,Perimeter,ConvexPerim,FibLen,InscribeR,BlebLen,Class
246.5624,18.2367,17.2832,0.31912,257.2574,17.7182,0.95843,0.76025,61.1073,55.5131,20.0994,7.9381,2.5959,4
247.4296,19.9221,15.8862,0.60343,262.7494,17.7493,0.94169,0.71933,62.2938,56.4379,21.1207,7.2332,3.8939,4
246.5624,18.4065,17.1187,0.36747,257.5464,17.7182,0.95735,0.76025,56.9357,55.575,19.8227,7.6978,1.298,4
247.4296,18.94,16.7177,0.46999,260.1479,17.7493,0.95111,0.71933,62.6191,56.0379,20.7293,7.4884,2.1505,4
246.2734,18.5629,16.9624,0.4062,258.7027,17.7078,0.95196,0.73702,58.4121,55.7755,20.4526,7.6413,1.298,4
246.5624,17.906,17.6437,0.17052,255.5231,17.7182,0.96493,0.76025,56.9002,55.326,19.0624,7.6033,1.5207,4
355.5355,22.521,20.3201,0.43116,393.4015,21.2763,0.90375,0.66848,93.1128,69.9906,26.866,9.124,5.9522,4
357.8479,22.9843,20.0513,0.48881,390.8,21.3454,0.91568,0.7369,87.7009,69.7455,28.4249,8.8179,4.2088,4
354.0902,26.0122,17.5265,0.73893,395.1358,21.233,0.89612,0.63307,95.4332,72.2046,32.4111,7.9925,13.1642,4
356.4026,24.9468,18.4067,0.67498,392.2453,21.3023,0.90862,0.65585,95.073,70.6487,32.5033,8.3982,10.476,4
354.6683,26.1393,17.4628,0.7441,391.6671,21.2504,0.90554,0.64921,94.0106,71.4487,32.0039,7.9381,12.6265,4
355.2464,23.0662,19.8541,0.50904,393.6905,21.2677,0.90235,0.6983,94.873,69.8745,30.13,8.6691,9.0476,4
355.2464,24.6972,18.5438,0.66048,391.6671,21.2677,0.90701,0.7137,90.124,70.4482,30.5214,8.4153,7.3424,4
375.1911,23.1125,21.2718,0.39107,433.8689,21.8565,0.86476,0.63317,94.3483,74.1573,28.8861,9.281,4.2088,4
374.3239,23.4316,20.9892,0.44453,437.6266,21.8313,0.85535,0.68446,97.7499,74.4143,28.6476,8.7521,5.7295,4
374.9021,25.837,19.0768,0.67441,445.142,21.8481,0.84221,0.62718,101.1381,76.753,34.5998,8.5008,8.8631,4
374.0349,25.1884,19.4918,0.63338,436.7594,21.8228,0.85639,0.59249,93.3214,75.589,31.2053,8.3982,9.6234,4
375.4802,24.1932,20.3519,0.54069,438.7828,21.865,0.85573,0.61652,97.287,74.6412,31.5203,8.6858,6.1367,4
373.4568,22.7347,21.5378,0.32019,436.4704,21.806,0.85563,0.65253,95.9617,74.0052,29.0548,9.124,6.4898,4
375.4802,25.786,19.0876,0.67235,435.6032,21.865,0.86198,0.57733,97.0338,75.5132,34.3389,8.3982,15.3147,4
352.0668,21.8209,20.9674,0.27695,382.1284,21.1723,0.92133,0.65873,75.2777,69.3949,29.2775,8.6022,3.7635,4
352.934,21.6965,21.1742,0.2181,389.0657,21.1983,0.90713,0.64535,84.6418,69.568,25.0304,8.6691,3.4485,4
351.4887,25.0368,18.2698,0.68375,387.9095,21.1549,0.90611,0.67331,81.8358,70.7283,31.2435,8.2067,11.0136,4
352.645,22.6472,20.281,0.44502,389.9328,21.1897,0.90437,0.72619,83.21,69.9987,27.3878,8.5008,5.2841,4
351.4887,24.4643,18.7152,0.64403,389.3547,21.1549,0.90275,0.64271,85.2815,71.053,29.1852,8.189,9.2703,4
350.9106,25.603,17.8289,0.71769,385.308,21.1375,0.91073,0.65693,81.053,71.031,30.5754,7.8281,8.195,4
351.7778,24.0966,18.9985,0.61513,392.8234,21.1636,0.89551,0.64392,87.8697,70.8487,29.5002,8.3637,4.9692,4
448.3216,24.5703,23.3787,0.30764,481.5627,23.8919,0.93097,0.71806,97.9854,76.5799,30.13,10.5629,4.4315,4
447.7435,24.7585,23.1824,0.35109,486.4766,23.8764,0.92038,0.73239,101.058,76.8154,30.8363,10.439,3.8939,4
449.4778,27.9414,20.6255,0.67461,483.008,23.9226,0.93058,0.70522,95.3891,77.9847,32.8946,9.4048,8.5482,4
445.7201,24.9687,22.9088,0.39774,482.7189,23.8224,0.92335,0.72873,98.6483,76.8197,30.3527,10.3416,3.8939,4
448.3216,25.4554,22.5775,0.46188,485.6094,23.8919,0.92321,0.70245,99.844,77.238,31.1131,10.2715,4.6542,4
448.8997,26.4594,21.7479,0.56958,489.6562,23.9073,0.91677,0.689,103.9483,77.9939,31.2435,10.0006,4.6542,4
450.0559,25.0257,23.0433,0.39007,488.789,23.938,0.92076,0.69016,99.0875,77.5003,29.9074,10.5902,4.9692,4
327.2083,20.8497,20.081,0.26903,341.95,20.4111,0.95689,0.74474,68.8438,64.4325,22.2882,8.9481,1.298,4
327.4973,24.6593,17.0126,0.7239,347.7311,20.4202,0.94181,0.6744,76.4159,66.4777,27.2574,7.9381,8.3255,4
328.0754,24.7923,16.9656,0.72919,348.3092,20.4382,0.94191,0.69207,77.7761,66.66,29.2234,7.6033,6.7125,4
326.3411,20.9339,19.9641,0.30085,345.9967,20.3841,0.94319,0.72372,71.1729,65.1035,24.1238,9.124,2.0583,4
326.9192,23.5728,17.7766,0.65674,345.7077,20.4021,0.94565,0.725,75.531,65.4417,26.2203,7.9925,5.6373,4
328.3645,23.0866,18.2144,0.61444,349.4654,20.4472,0.93962,0.69268,73.7433,65.8196,26.4048,8.619,3.8939,4
327.2083,20.5546,20.4087,0.11896,345.9967,20.4111,0.9457,0.74474,72.0406,64.6325,23.0103,9.1398,1.6129,4
559.8961,29.1022,24.7677,0.52507,598.9183,26.6998,0.93485,0.75961,97.9499,87.095,33.4323,11.0706,4.4315,4
558.7399,29.3835,24.4949,0.55233,606.1446,26.6723,0.92179,0.7322,104.6865,87.7176,34.953,10.873,4.6542,4
559.6071,33.9652,21.2345,0.78048,609.6133,26.693,0.91797,0.66392,109.1236,90.7058,38.9773,9.5723,11.1059,4
559.318,32.2581,22.3408,0.72136,605.5665,26.6861,0.92363,0.67188,105.1306,89.8165,38.271,10.3416,9.7157,4
559.6071,27.4078,26.2838,0.28345,604.9884,26.693,0.92499,0.71624,104.73,87.0864,32.7642,11.7913,3.8939,4
559.8961,28.6266,25.2186,0.4732,608.4571,26.6998,0.92019,0.745,101.7289,87.8509,35.8596,11.3032,6.5821,4
559.6071,34.8771,20.6619,0.80563,608.168,26.693,0.92015,0.62857,106.5445,91.031,40.552,9.281,12.3498,4
480.9846,25.653,23.951,0.35817,498.6168,24.7469,0.96464,0.77037,84.1079,77.9713,28.0559,11.2904,2.3732,4
479.8284,29.0589,21.1054,0.68738,502.9526,24.7171,0.95402,0.73647,88.8165,79.5853,32.5797,10.1013,6.0445,4
479.5393,28.8938,21.2129,0.67897,504.976,24.7097,0.94963,0.73602,93.6547,80.0299,32.0803,10.1013,10.476,4
480.6955,26.5975,23.113,0.49483,505.5541,24.7395,0.95083,0.75283,90.2036,78.9272,30.2065,10.873,4.6542,4
480.4065,26.6214,23.0794,0.4984,507.8665,24.732,0.94593,0.70723,92.8896,79.2036,31.1131,10.7123,6.3594,4
480.1174,29.4013,20.8871,0.70378,508.7337,24.7246,0.94375,0.6668,92.9961,80.6842,32.726,9.6924,10.8832,4
482.4299,26.6015,23.1737,0.49104,503.2417,24.784,0.95864,0.69629,83.9832,78.6788,28.6634,10.7527,2.6882,4
161.0027,15.0476,14.0678,0.35495,176.6115,14.3176,0.91162,0.64023,54.9664,46.4916,18.8937,5.3764,3.579,4
161.0027,15.673,13.5301,0.50474,180.3692,14.3176,0.89263,0.73677,59.8443,47.0378,18.9319,5.3764,6.4898,4
159.5574,16.2735,12.9277,0.60739,178.6349,14.2532,0.8932,0.63448,57.932,46.9851,19.654,4.9568,4.9692,4
161.2917,14.9812,14.148,0.32884,178.0568,14.3305,0.90584,0.71173,56.8115,46.5088,18.5247,5.6131,5.2841,4
161.0027,16.9168,12.5147,0.67285,181.2364,14.3176,0.88836,0.66231,57.1852,47.4249,18.1716,4.9568,4.9692,4
161.8698,15.1838,13.9989,0.38728,177.7677,14.3562,0.91057,0.64368,54.3126,46.6916,17.9107,5.2951,2.5959,4
161.8698,16.672,12.8317,0.63845,184.416,14.3562,0.87774,0.60215,61.0046,47.9099,19.8767,5.2951,3.9862,4
489.0781,29.0475,21.5138,0.6719,509.0228,24.9542,0.96082,0.72308,87.4251,80.0971,32.2266,10.1013,7.8801,4
489.6562,34.0939,18.3818,0.84221,518.5615,24.969,0.94426,0.616,101.0488,85.2063,38.9391,8.5008,19.5236,4
489.6562,33.0718,18.937,0.81983,515.96,24.969,0.94902,0.65355,93.7208,84.2364,37.234,8.8179,9.0476,4
489.0781,30.1265,20.7646,0.72453,514.2257,24.9542,0.9511,0.68116,89.4477,81.2799,33.7472,9.6175,8.2872,4
489.6562,30.894,20.2692,0.75469,521.452,24.969,0.93902,0.71296,94.4058,82.2487,34.8607,9.4048,9.0858,4
489.3671,26.9877,23.195,0.5112,514.2257,24.9616,0.95166,0.73995,90.9735,79.3412,31.1131,10.7527,4.2088,4
489.9452,33.846,18.5224,0.83696,521.7411,24.9763,0.93906,0.61771,101.2666,85.0595,38.8469,8.5008,12.6648,4
645.4559,29.9063,27.5734,0.38721,668.2911,28.6674,0.96583,0.76683,96.8913,90.6079,32.357,12.7795,7.4347,4
645.4559,32.1021,25.6985,0.5993,672.3378,28.6674,0.96002,0.75337,100.1682,91.9638,36.6963,12.3656,7.1197,4
647.1902,30.623,27.0188,0.47068,677.5408,28.7059,0.9552,0.70188,104.8951,91.409,34.9147,12.5397,4.6542,4
645.7449,31.7509,25.9876,0.57453,677.2517,28.6738,0.95348,0.72674,104.9703,91.9864,38.6242,12.3773,9.5852,4
645.4559,30.3284,27.2062,0.44192,673.4941,28.6674,0.95837,0.75236,103.4359,90.9595,34.5616,12.6887,6.2672,4
645.4559,33.5077,24.624,0.6782,680.7204,28.6674,0.9482,0.71228,108.7139,92.8359,37.8638,11.405,9.7157,4
644.8778,31.8379,25.9056,0.58132,678.697,28.6546,0.95017,0.70025,107.9096,92.1111,37.6029,12.26,8.7326,4
348.3092,21.7657,20.4534,0.34198,367.3867,21.059,0.94807,0.73476,76.6466,66.5175,25.2531,9.3894,1.5207,4
345.9967,24.6201,17.9825,0.68302,372.3006,20.989,0.92935,0.67896,84.2369,68.4788,27.6105,8.2067,9.7157,4
347.1529,23.1948,19.1592,0.56365,369.41,21.024,0.93975,0.69826,77.6159,67.625,26.9965,8.8179,4.4315,4
350.6216,23.6538,18.9601,0.5979,373.1677,21.1288,0.93958,0.6892,80.8713,67.9852,27.4419,8.7521,7.0275,4
347.442,26.1043,17.0383,0.75762,369.121,21.0328,0.94127,0.66778,81.6622,69.3412,30.2987,7.9925,11.3286,4
349.7544,23.9254,18.7118,0.62317,372.3006,21.1026,0.93944,0.70267,80.9783,68.0696,27.5723,8.6858,5.5068,4
347.442,22.4324,19.8081,0.46934,370.8553,21.0328,0.93687,0.73382,78.1987,67.1981,23.9551,9.1398,6.0445,4
341.6609,21.9127,19.9611,0.41255,356.9808,20.857,0.95709,0.72604,70.5508,66.211,25.4758,9.1556,2.8186,4
341.3719,26.3265,16.6231,0.77544,365.0742,20.8482,0.93508,0.63872,82.7165,69.7949,31.7812,7.6413,10.9214,4
342.5281,23.079,19.0337,0.56554,364.4961,20.8835,0.93973,0.74109,78.3541,66.9315,26.2743,8.7521,3.4485,4
342.5281,25.2631,17.3676,0.72621,363.3399,20.8835,0.94272,0.69298,77.5896,68.3186,29.4079,8.1359,8.6404,4
343.1062,24.2197,18.1655,0.66141,365.9414,20.9011,0.9376,0.69415,73.1073,67.825,27.3496,8.189,6.8048,4
341.3719,21.7978,20.0578,0.39151,361.6056,20.8482,0.94404,0.68823,73.3874,66.4422,25.883,9.1556,4.1166,4
341.3719,22.7678,19.197,0.53766,359.0041,20.8482,0.95089,0.70634,72.8896,66.4777,25.0686,8.7521,2.8186,4
213.0322,17.4621,15.6663,0.4417,228.3521,16.4694,0.93291,0.74444,60.2395,52.547,19.6923,6.8006,3.6712,4
213.0322,18.7706,14.5919,0.62903,229.7973,16.4694,0.92704,0.69792,60.9556,52.925,21.1747,6.474,3.1336,4
213.0322,19.5231,14.0093,0.69648,227.774,16.4694,0.93528,0.67677,65.0911,53.2319,24.216,6.2929,7.6574,4
213.6103,18.6581,14.7095,0.6152,229.2192,16.4917,0.9319,0.72168,61.618,52.8583,21.4356,6.8006,3.579,4
213.6103,17.1065,16.0883,0.33984,233.266,16.4917,0.91574,0.72168,64.3298,52.9561,22.3804,6.8851,7.2502,4
214.4775,17.3115,15.9601,0.38735,234.1331,16.5252,0.91605,0.72532,65.611,53.1561,21.1747,6.9893,4.4315,4
212.4541,19.7036,13.8997,0.70877,231.5316,16.447,0.9176,0.68056,63.7298,53.9701,22.7876,6.0827,8.9553,4
268.2414,20.2069,17.0636,0.53564,281.5379,18.4807,0.95277,0.72106,62.8277,58.7099,22.6954,7.6033,3.3563,4
269.1086,19.6697,17.611,0.44539,288.4751,18.5105,0.93287,0.71892,72.2853,59.2121,22.9181,7.6978,3.8939,4
268.2414,19.782,17.442,0.47179,281.5379,18.4807,0.95277,0.73651,65.4729,58.554,23.0485,7.8281,3.1336,4
267.9524,21.4155,16.1003,0.65938,285.2956,18.4707,0.93921,0.68162,64.9395,59.8261,24.216,7.3127,4.8769,4
267.6633,21.0955,16.3308,0.63302,286.1627,18.4608,0.93535,0.69834,66.3003,59.4615,23.9011,7.4691,5.8218,4
268.8195,21.0487,16.4435,0.62427,285.2956,18.5006,0.94225,0.70455,68.7191,59.6701,23.9011,7.2132,3.6712,4
267.9524,20.7649,16.6129,0.59994,284.4284,18.4707,0.94207,0.71583,66.4868,59.3992,22.2882,7.6033,2.5959,4
263.3275,19.178,17.6787,0.3876,287.0299,18.3106,0.91742,0.70293,67.8207,59.6524,23.233,7.9381,2.5959,4
263.3275,19.869,17.0891,0.51014,291.0766,18.3106,0.90467,0.72302,70.8041,59.7411,24.4387,7.6033,3.6712,4
263.0385,19.7639,17.172,0.49506,288.4751,18.3006,0.91182,0.68421,72.1202,59.6701,23.9011,7.6413,3.6712,4
263.6166,19.248,17.6577,0.39801,291.0766,18.3207,0.90566,0.68468,72.2939,59.8083,22.4727,7.6978,5.4146,4
262.4603,19.139,17.6647,0.38488,288.1861,18.2805,0.91073,0.70062,66.4422,59.4567,22.4186,7.9925,2.281,4
263.3275,19.9532,17.0351,0.52068,291.9438,18.3106,0.90198,0.68496,72.9073,60.3551,24.7537,7.5461,5.7295,4
264.4837,21.3827,15.9596,0.66552,295.1234,18.3508,0.89618,0.65171,74.0191,61.3245,25.3295,7.2332,4.4315,4
387.3313,22.706,21.7623,0.28531,400.0497,22.2073,0.96821,0.77816,73.3428,69.3143,24.2542,10.2715,0.53764,4
386.7532,23.6443,20.8958,0.46795,406.4089,22.1908,0.95164,0.75893,81.667,69.9637,27.2574,9.6924,4.6542,4
387.0423,24.5182,20.1614,0.56905,408.1432,22.199,0.9483,0.72418,80.1063,70.4928,27.4419,9.3894,3.8939,4
387.6204,23.8384,20.7804,0.49001,410.7447,22.2156,0.9437,0.72526,79.6122,70.6885,28.2404,9.5723,4.4315,4
387.9095,22.6774,21.8474,0.26806,403.2293,22.2239,0.96201,0.74308,75.1224,69.6347,24.0856,10.1441,2.5959,4
387.3313,24.8251,19.9204,0.59675,406.4089,22.2073,0.95306,0.74279,77.4342,70.4261,25.9594,9.2499,2.8186,4
387.9095,22.7326,21.8057,0.28263,410.1666,22.2239,0.94574,0.7612,83.1606,70.0745,26.8502,10.0006,7.5651,4
440.8062,24.7955,22.6972,0.4026,456.7041,23.6908,0.96519,0.73886,79.0304,74.5702,26.1821,10.6718,1.6129,4
441.3843,27.2776,20.6883,0.65175,468.2663,23.7063,0.94259,0.72164,89.5149,76.5132,30.4292,9.8697,9.178,4
441.3843,28.6591,19.6784,0.727,463.0633,23.7063,0.95318,0.69409,87.4074,76.8423,32.8946,9.1871,7.6574,4
439.65,29.3505,19.1423,0.75805,463.3523,23.6597,0.94885,0.69136,88.1676,77.1315,32.7642,8.8995,10.8832,4
441.3843,29.4173,19.1824,0.75815,467.6881,23.7063,0.94376,0.69126,89.7504,77.8337,32.8946,9.124,11.8662,4
441.3843,25.5359,22.1131,0.50011,467.9772,23.7063,0.94317,0.72199,88.1498,76.0283,29.6306,10.2715,3.1336,4
440.5171,24.8375,22.6598,0.40947,460.4618,23.683,0.95669,0.75296,82.4493,75.01,27.8873,10.439,2.6882,4
235.0003,21.2318,15.1238,0.70186,280.9598,17.2977,0.83642,0.57741,67.6116,61.64,25.2531,6.7366,7.6574,4
235.0003,22.0985,14.5524,0.75256,286.1627,17.2977,0.82121,0.55992,78.5901,62.396,28.164,6.13,11.1059,4
234.7112,21.076,15.2536,0.69007,282.405,17.2871,0.83112,0.60417,71.9025,61.4578,26.1439,6.7366,11.2745,4
234.7112,18.387,17.4972,0.30732,289.9204,17.2871,0.80957,0.62703,75.7267,61.0481,26.1821,6.474,5.1919,4
234.4222,21.072,15.2507,0.69007,287.3189,17.2764,0.8159,0.58939,74.9353,61.4712,25.9212,6.5406,11.1441,4
234.1331,21.038,15.2619,0.68828,286.1627,17.2658,0.81818,0.57082,74.3794,61.6804,26.4588,6.474,7.7878,4
234.1331,22.2431,14.4114,0.76172,283.2722,17.2658,0.82653,0.5625,73.2455,62.8406,27.9795,6.2699,9.7157,4
200.0248,18.1394,14.4572,0.60397,225.4615,15.9587,0.88718,0.6553,63.4406,52.876,21.4896,6.011,2.8186,4
200.603,18.9473,13.915,0.67871,227.1958,15.9817,0.88295,0.68849,71.2756,53.7965,23.7706,5.9384,5.7295,4
200.603,17.9068,14.7017,0.57091,227.774,15.9817,0.88071,0.66095,67.1589,53.4674,19.5618,5.914,8.5482,4
200.3139,17.3154,15.1457,0.48467,226.0396,15.9702,0.88619,0.61765,62.8938,53.2411,22.25,6.2699,7.5651,4
200.3139,20.4033,12.8409,0.77712,226.3287,15.9702,0.88506,0.63695,67.5895,54.3212,22.0655,5.3764,10.8832,4
200.3139,18.2648,14.41,0.61446,226.9068,15.9702,0.8828,0.72414,69.3412,52.7825,23.3253,6.011,5.7295,4
199.1577,18.0713,14.4637,0.59951,225.7506,15.9241,0.8822,0.61408,66.589,53.1475,20.8216,6.011,6.2672,4
379.5269,23.6701,20.9684,0.46395,399.1825,21.9825,0.95076,0.69397,76.8025,71.453,28.3327,9.1398,5.5991,4
379.816,24.2687,20.4997,0.53525,405.8308,21.9908,0.9359,0.68012,85.6423,71.9197,30.0378,8.7521,4.6542,4
381.2612,25.4934,19.5621,0.64124,405.8308,22.0326,0.93946,0.65168,84.0326,73.1164,29.8533,8.7521,12.6265,4
379.2379,25.3247,19.6111,0.63271,404.9636,21.9741,0.93647,0.65079,83.1783,72.8315,29.7229,8.8179,7.1197,4
378.6597,24.4155,20.2995,0.55564,402.9402,21.9573,0.93974,0.677,83.5746,71.8089,28.2404,8.9481,5.1919,4
379.5269,27.0026,18.4048,0.73173,398.8935,21.9825,0.95145,0.64968,81.4401,74.1568,32.3188,8.7521,8.6786,4
380.3941,24.5149,20.3056,0.56029,404.6745,22.0076,0.94,0.66667,81.6095,72.1691,29.6847,9.0124,5.2841,4
339.6376,24.0837,18.1422,0.65768,356.6917,20.7952,0.95219,0.73853,71.8272,66.9401,26.4048,8.1359,6.7125,4
338.7704,24.0566,18.1037,0.65854,359.8713,20.7686,0.94137,0.70773,75.9224,67.1713,27.0505,8.1359,11.2363,4
340.2157,21.8027,20.1028,0.38711,367.6757,20.8129,0.92531,0.71768,79.995,67.496,26.6275,9.1556,2.8186,4
337.3251,24.1915,17.9684,0.66956,362.4728,20.7243,0.93062,0.70471,79.4396,67.4691,27.4419,8.1359,8.9553,4
340.5047,26.9697,16.2839,0.79715,363.0509,20.8217,0.9379,0.6246,80.7821,69.9551,30.1683,7.3127,8.9553,4
340.5047,26.0703,16.8473,0.76315,363.918,20.8217,0.93566,0.63848,79.5278,69.2971,29.7229,7.6413,8.1028,4
339.3485,24.3108,18.0071,0.67183,361.6056,20.7863,0.93845,0.66895,79.6573,67.9406,28.11,8.189,5.9522,4
309.8651,20.7604,19.1889,0.38167,330.966,19.8628,0.93624,0.76245,71.1019,63.5605,25.1991,8.6022,5.5068,4
310.1541,23.1827,17.2605,0.66758,337.9032,19.8721,0.91788,0.67231,81.6186,65.3573,28.2944,7.9925,4.7465,4
309.576,20.2903,19.6549,0.2483,334.4346,19.8536,0.92567,0.68654,74.1519,64.1121,25.4758,8.619,2.5959,4
309.576,24.0793,16.5588,0.72602,338.1923,19.8536,0.91538,0.63712,75.6062,66.0777,26.3126,7.4691,7.0275,4
310.1541,22.7394,17.5649,0.63509,336.458,19.8721,0.92182,0.70732,79.6487,65.0858,28.2022,7.9925,5.2841,4
309.287,20.8365,19.1168,0.39782,336.1689,19.8443,0.92003,0.70395,74.8503,63.9519,25.4218,8.4153,4.7465,4
309.287,21.7806,18.3044,0.54196,332.7003,19.8443,0.92963,0.66917,76.1718,64.3616,25.6985,7.9925,10.2533,4
251.7654,19.8245,16.9791,0.5162,279.2254,17.9041,0.90166,0.59011,73.7707,60.4046,24.7155,7.2132,4.5238,4
252.3435,21.0241,16.019,0.64765,286.7408,17.9247,0.88004,0.6757,74.7347,61.146,25.3295,6.474,6.2672,4
252.6325,21.4068,15.8315,0.67309,289.0532,17.9349,0.874,0.575,83.3439,61.8583,28.11,6.5406,9.8461,4
252.9216,22.4612,15.0928,0.7406,285.2956,17.9452,0.88652,0.59122,74.6992,62.3024,28.3327,6.2929,9.4007,4
251.7654,22.7653,14.7971,0.75995,283.2722,17.9041,0.88878,0.58851,79.453,62.347,27.6646,6.474,8.5482,4
252.6325,19.3445,17.5541,0.42017,282.9831,17.9349,0.89275,0.71347,72.2804,60.0745,23.7706,7.0715,5.0614,4
252.3435,19.9323,16.929,0.52787,282.405,17.9247,0.89355,0.69286,75.153,60.4433,25.514,7.0715,6.9352,4
476.3597,26.4007,23.203,0.47704,502.9526,24.6276,0.94713,0.70068,89.7821,79.0165,29.5924,10.439,3.0413,4
475.7816,25.8726,23.6723,0.40355,511.0461,24.6127,0.931,0.71565,95.3886,79.8391,30.8904,10.5902,4.4315,4
475.7816,30.4618,20.1103,0.75111,509.0228,24.6127,0.9347,0.67737,102.3515,81.8176,41.0515,9.1871,17.373,4
476.3597,26.7676,22.8796,0.51904,505.8432,24.6276,0.94171,0.70068,92.9966,79.3014,30.2987,10.439,4.1166,4
476.9379,30.7813,19.9494,0.76155,509.3118,24.6426,0.93644,0.66026,100.6311,82.2224,35.1756,9.4048,15.8524,4
477.2269,30.726,19.9908,0.75941,509.6009,24.65,0.93647,0.63696,96.8337,81.8982,33.9317,8.9481,15.1843,4
475.2035,26.3359,23.237,0.47063,504.976,24.5977,0.94104,0.74558,92.2402,79.4208,30.7441,10.3416,4.9692,4
399.1825,24.3811,21.9532,0.43502,478.0941,22.5445,0.83495,0.61269,109.1101,77.9982,33.0791,8.1359,7.6574,4
399.1825,29.4925,18.2026,0.78681,487.6328,22.5445,0.81861,0.54585,123.6328,81.4272,36.0823,7.0099,17.7802,4
399.7606,24.3018,22.0473,0.42064,481.5627,22.5608,0.83013,0.62608,109.5774,78.3272,31.3358,8.8179,7.2502,4
399.1825,24.4537,21.9268,0.44271,479.8284,22.5445,0.83193,0.6263,108.8166,78.0294,32.2806,8.0825,10.0306,4
400.0497,25.3736,21.1518,0.55234,484.1642,22.569,0.82627,0.6997,114.7747,78.2111,32.3188,8.5008,7.5651,4
399.1825,26.5376,20.1494,0.65077,478.3831,22.5445,0.83444,0.54199,117.3053,79.5509,33.0409,8.2067,9.0476,4
398.6044,29.0284,18.451,0.772,486.1876,22.5282,0.81986,0.53202,120.6484,80.7643,35.1374,7.4691,17.7262,4
343.6843,21.9454,20.1668,0.39437,377.5035,20.9187,0.91041,0.709,80.2396,68.0605,27.0887,9.0124,3.9862,4
343.3953,24.4746,18.1178,0.67231,383.8627,20.9099,0.89458,0.66,88.2122,70.0347,29.4079,8.3464,5.0614,4
343.9734,22.4057,19.8169,0.46662,383.8627,20.9275,0.89608,0.70833,86.3536,68.2648,26.6815,8.7521,4.9692,4
343.6843,22.4636,19.7417,0.47713,383.5737,20.9187,0.89601,0.66056,87.0912,68.9987,29.5924,8.6691,4.6542,4
344.8405,23.0656,19.29,0.54825,385.8861,20.9539,0.89363,0.66499,87.3004,69.2347,27.849,8.7521,4.2088,4
343.6843,24.4397,18.1338,0.67042,380.6831,20.9187,0.90281,0.67442,85.9934,69.0745,28.7398,8.2243,8.195,4
342.8171,24.5185,18.0447,0.67702,385.308,20.8923,0.88972,0.65743,90.3332,70.2433,30.076,8.1359,7.4729,4
245.1171,19.4492,16.4851,0.53064,270.2648,17.6661,0.90695,0.77941,68.5186,58.3847,23.8089,6.9893,4.9692,4
245.1171,18.822,17.0603,0.42241,275.7568,17.6661,0.88889,0.7138,72.5783,58.6293,22.6954,7.0099,6.3594,4
246.5624,19.7428,16.3451,0.56087,273.4444,17.7182,0.90169,0.61191,70.2799,59.0927,24.2701,6.6502,8.2872,4
244.8281,19.6993,16.3129,0.56059,276.0458,17.6557,0.88691,0.67222,73.4229,59.4965,25.1991,6.8851,4.9692,4
245.4062,19.4841,16.5067,0.53129,271.71,17.6766,0.90319,0.59454,70.3379,59.1594,24.6232,6.9893,4.4315,4
246.5624,21.7923,14.7781,0.73494,274.0225,17.7182,0.89979,0.64621,71.0664,60.9062,27.2574,6.5627,6.9352,4
245.1171,20.7108,15.5505,0.66049,277.2021,17.6661,0.88425,0.60832,76.3132,59.8927,25.1609,6.5406,5.2841,4
277.2021,19.4824,18.694,0.28159,309.576,18.7868,0.89542,0.59937,71.4358,63.1745,22.7876,7.6413,3.9862,4
278.3583,19.7952,18.4925,0.35678,315.068,18.826,0.88349,0.70395,74.8815,63.4492,25.8672,7.3127,11.0136,4
276.624,22.8499,15.9207,0.71731,315.9352,18.7672,0.87557,0.64575,79.0036,65.068,29.9456,6.8851,8.8631,4
277.7802,22.4957,16.2464,0.69168,312.7556,18.8064,0.88817,0.55872,75.7804,64.4508,27.7186,7.2332,11.1981,4
278.3583,21.7697,16.8251,0.63457,319.9819,18.826,0.86992,0.6181,79.8348,64.9481,27.2574,7.2332,5.6373,4
277.2021,22.0611,16.562,0.66061,321.4272,18.7868,0.86241,0.57185,84.1525,65.3842,27.7568,7.2132,8.8631,4
277.4911,22.4816,16.2521,0.69094,317.9586,18.7966,0.87273,0.58537,77.3627,64.9261,27.4419,6.8006,9.7157,4
256.6793,19.8167,17.0884,0.50636,280.9598,18.078,0.91358,0.60408,68.932,59.8003,24.2701,7.3127,6.2672,4
256.6793,21.7544,15.5614,0.69879,283.2722,18.078,0.90612,0.60408,71.8621,60.8089,23.8629,6.13,8.4177,4
258.9917,20.7656,16.4518,0.61018,289.0532,18.1593,0.896,0.73143,74.4729,60.4745,24.2542,6.2929,8.8631,4
257.2574,21.4228,15.8839,0.67101,290.2095,18.0984,0.88645,0.60135,77.4874,60.911,25.0304,6.474,9.7157,4
257.8355,21.1454,16.0983,0.64838,285.8737,18.1187,0.90192,0.57922,74.4681,61.525,25.7907,6.843,5.4146,4
257.2574,21.4509,15.7844,0.67716,287.0299,18.0984,0.89627,0.72891,70.867,61.0616,27.2574,7.3127,5.7295,4
256.3902,23.2563,14.6089,0.77808,287.3189,18.0678,0.89235,0.54151,77.06,62.6282,26.9965,6.4516,12.5343,4
249.4529,19.6742,16.6308,0.53427,279.2254,17.8217,0.89337,0.61467,67.9584,59.4884,23.4175,6.8851,5.7295,4
249.4529,20.0597,16.3357,0.58036,285.0065,17.8217,0.87525,0.74913,79.1331,59.9411,25.3295,6.9893,6.8048,4
