Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
52,2,1804,205.84645232816,960.960088691796,102.562245470674,42.9267834099353,0.908196651189054,-72.8793917524084,4293,1804,47.9262364337346,0.420218961099464,0.196728462377317,342.597,361.345237791562,311.219,161.651885986328,11.4017543792725,77.4975051879883,210,965
53,2,1867,206.464916979111,962.662560257097,96.4457143048765,41.0952430397808,0.904677416100562,-72.7340222365533,3960,1867,48.7559045657093,0.471464646464646,0.23519778281683,330.994,347.203102167831,296.563,154.166595458984,12.3693170547485,82.5685806274414,205,957
54,2,1758,208.097838452787,966.45164960182,92.4562853487265,40.8670494077366,0.897007741638819,-77.2774459452403,3497,1758,47.3112578531201,0.502716614240778,0.288954635108481,295.281,312.190908859011,272.321,140.852874755859,12.806248664856,80.5685806274414,208,961
55,2,1902,207.265509989485,963.075184016824,101.505028742384,42.9311769343687,0.906154745254002,-75.0238139674329,4313,1902,49.2107875783987,0.440992348713193,0.241554483108966,344.63,365.203102167831,299.424,158.580810546875,13.4536237716675,76.0832901000977,209,960
56,2,1885,207.508222811671,963.275331564987,99.6581085110826,43.0115586720098,0.902069326863863,-74.8904663588538,4174,1885,48.9903719298576,0.45160517489219,0.245251105906844,333.035,351.646752981727,296.141,155.580810546875,13.9283885955811,77.4975051879883,211,963
57,2,1860,207.74623655914,966.562903225807,98.588046852973,42.3846205915816,0.902868688144276,-73.9006891229014,3953,1860,48.6644177321316,0.470528712370352,0.247900839664134,315.006,331.504617357995,291.484,151.409240722656,12.7279224395752,77.3259353637695,210,963
58,2,1501,213.215189873418,978.794137241839,64.0958772330127,38.7122344480924,0.797004124958406,83.4996263720152,2277,1501,43.7165021090146,0.659200702678964,0.440434272300469,210.411,221.722871427475,191.76,89.7107238769531,14,68.9117202758789,213,967
59,2,1538,213.466840052016,981.648244473342,60.4069947475898,42.0906490235616,0.717280669714879,83.8313631377118,2220,1538,44.2520329454216,0.692792792792793,0.437055981813015,205.234,217.379725676967,186.253,85.0832977294922,13.6014709472656,74.4975051879883,213,971
60,2,1565,213.435782747604,981.314376996805,61.2411904653699,41.6702770252803,0.732814087076911,78.9210964837585,2268,1565,44.6387711245564,0.690035273368607,0.460294117647059,216.101,229.03657992646,188.593,89.3259429931641,13.9283885955811,70.0832901000977,213,972
61,2,1584,213.39898989899,981.337121212121,59.7265003429684,42.4820325868043,0.702912726506416,72.8149873162241,2275,1584,44.9089238221147,0.696263736263736,0.447963800904977,209.65,222.79393923934,187.543,87.982795715332,15,36.698486328125,216,979
1,3,1158,240.377374784111,694.869602763385,40.317351304335,37.0634789755811,0.393572689060353,-51.0521237333485,1218,1158,38.398064961705,0.950738916256158,0.742307692307692,131.141,138.953318805774,122.548,44.8700637817383,16.1245155334473,11.2426414489746,240,694
2,3,1162,238.396729776248,692.89586919105,39.6303518528263,37.7873216241186,0.3014104872211,19.680988450306,1219,1162,38.4643256925461,0.9532403609516,0.764473684210526,134.317,141.78174593052,122.068,46.7989921569824,16,6.41421365737915,237,693
3,3,1126,235.505328596803,693.184724689165,39.0730260850321,36.9088172642285,0.328191589175036,27.9742294694623,1185,1126,37.8638049774688,0.950210970464135,0.759784075573549,131.439,139.195959492893,120.464,44.0416297912598,16,4,235,694
4,3,1114,232.787253141831,696.492818671454,38.8283979552261,36.7793050758568,0.320563722146551,-53.3338116085445,1160,1114,37.6615035923285,0.960344827586207,0.751686909581646,126.866,134.024386617639,118.438,41.0416297912598,15.6204996109009,4,233,696
5,3,1125,231.262222222222,694.701333333333,39.8826615454737,36.3942565757774,0.409002426026082,-62.805677826015,1216,1125,37.8469878303024,0.925164473684211,0.670840787119857,136.972,144.852813742386,123.747,49.6274223327637,16.1554946899414,6.8284273147583,231,694
