frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
1.300000000000000000e+01 3.000000000000000000e+00 7.050270833333330529e+02 5.674702905220770077e+01 1.454004516782280709e-01 2.503906736699422248e-04 1.077097440340368806e-02 8.435781832446981321e-01
1.400000000000000000e+01 3.000000000000000000e+00 7.022574484339189667e+02 4.599921552588060081e+01 2.004945560660721937e-01 2.737799582310405152e-03 3.395159979491353952e-01 4.572516464024822258e-01
1.500000000000000000e+01 3.000000000000000000e+00 6.964950000000000045e+02 4.312871424891479677e+01 1.637322642625897370e-02 1.007860593668392986e-05 9.788912182894381475e-01 4.725476678366213185e-03
1.600000000000000000e+01 3.000000000000000000e+00 6.890788022064620009e+02 5.013758373251099698e+01 1.073326423151919479e-01 1.695258509148231223e-03 6.657146732706512582e-01 2.252574259050085514e-01
1.700000000000000000e+01 3.000000000000000000e+00 6.910493237867940479e+02 4.231306405579559993e+01 1.781557924393021297e-01 2.668040443078378778e-04 5.894112809429880029e-01 2.321661225734017453e-01
1.800000000000000000e+01 3.000000000000000000e+00 6.986787974683539915e+02 4.907269158687689981e+01 4.987410197554820179e-02 2.482326212783018396e-04 8.107536771595578173e-01 1.391239882436157149e-01
1.900000000000000000e+01 3.000000000000000000e+00 7.042514880952379599e+02 5.632641988325310223e+01 8.889736521130939817e-01 9.906863546146381719e-04 1.564875486724239765e-03 1.084707860455673550e-01
2.000000000000000000e+01 3.000000000000000000e+00 6.958213716108449489e+02 4.744420285256300218e+01 9.735019089715163387e-02 5.020119191960813534e-04 7.757648898759567091e-01 1.263829073076956633e-01
2.100000000000000000e+01 3.000000000000000000e+00 6.853974175035870076e+02 5.399376513576039827e+01 3.152508266561934169e-01 9.860952492203279521e-04 1.888351899905835185e-01 4.949278881040025113e-01
2.200000000000000000e+01 3.000000000000000000e+00 6.885468750000000000e+02 4.476112875878160224e+01 3.363876307544352851e-01 1.159103780914306613e-03 4.261171071970822344e-01 2.363361582675680139e-01
2.300000000000000000e+01 3.000000000000000000e+00 6.956819258089980167e+02 4.345607803086539889e+01 2.063783953199119225e-02 1.556504633795111287e-04 9.426586074044820407e-01 3.654790260014742498e-02
2.400000000000000000e+01 3.000000000000000000e+00 6.994274678111589765e+02 4.036540857775420221e+01 4.942886777665658066e-03 1.444218290338640616e-05 9.937713021901318777e-01 1.271368849299062001e-03
2.500000000000000000e+01 3.000000000000000000e+00 6.918441558441560346e+02 4.976358772323099799e+01 6.410890210743014350e-02 5.320981129616283870e-04 5.561248901566155922e-01 3.792341096229924768e-01
2.600000000000000000e+01 3.000000000000000000e+00 6.957917637917639695e+02 4.806993291531900070e+01 1.166652424613179168e-01 1.675134914893980234e-03 5.600601286738566831e-01 3.215994939499313143e-01
2.700000000000000000e+01 3.000000000000000000e+00 7.016116941529239739e+02 4.740987866068709877e+01 1.770497775187447609e-02 1.468840010038384902e-04 8.565522892236134833e-01 1.255958490235080660e-01
2.800000000000000000e+01 3.000000000000000000e+00 7.016246537396119720e+02 4.982088005338739833e+01 2.406894068115467966e-01 1.230044226589768232e-03 5.641856591357710116e-01 1.938948898260922926e-01
2.900000000000000000e+01 3.000000000000000000e+00 7.035750938673339760e+02 6.407886544263109840e+01 6.790346992669016313e-01 2.036245886881994389e-03 7.310426522695119902e-03 3.116186283235212184e-01
3.000000000000000000e+01 3.000000000000000000e+00 7.035884615384619565e+02 6.927751302539130052e+01 9.229020697739800383e-01 4.558506170432750741e-03 5.884952233949043016e-03 6.665447182163795892e-02
3.100000000000000000e+01 3.000000000000000000e+00 7.045105431309899586e+02 5.887252348297189997e+01 6.876768849508624326e-01 2.292563736971879422e-03 2.495000640234959141e-02 2.850805449098159916e-01
3.200000000000000000e+01 3.000000000000000000e+00 7.065091984231270317e+02 5.639984223428479737e+01 5.958076089547477139e-01 1.213043167124774977e-03 3.115117809088871481e-02 3.718281697872387048e-01
3.300000000000000000e+01 3.000000000000000000e+00 7.049699570815449761e+02 6.173147206388510000e+01 2.058905137618458406e-02 7.729202219697350927e-04 1.444674788702477418e-02 9.641912805148207255e-01
3.400000000000000000e+01 3.000000000000000000e+00 6.962870171673820323e+02 7.131682157169460368e+01 7.206419750330719243e-01 1.483138951615077051e-03 8.809990179181434629e-04 2.769938869973951889e-01
3.500000000000000000e+01 3.000000000000000000e+00 6.968440046565769990e+02 7.764297429230630598e+01 5.038493587125180140e-01 1.579727735326347526e-01 7.748715081034628430e-03 3.304291526738128426e-01
3.600000000000000000e+01 3.000000000000000000e+00 7.021299826689779593e+02 6.276910922944760074e+01 6.268884811987915362e-02 4.215728603312089923e-04 1.494534378799051641e-03 9.353950446409905473e-01
3.700000000000000000e+01 3.000000000000000000e+00 7.008969219756620532e+02 4.852047226876249653e+01 3.333643267487709783e-02 4.399669631133818750e-04 3.672601063832591217e-01 5.989634939787505941e-01
3.800000000000000000e+01 3.000000000000000000e+00 6.981065519523490366e+02 5.174996134977160267e+01 3.461413487780680698e-01 4.668254689182454314e-03 2.203424008183376692e-01 4.288479957144120114e-01
3.900000000000000000e+01 3.000000000000000000e+00 6.991701773835919766e+02 6.881690255524880229e+01 5.668018448122653652e-01 1.707985417268161618e-03 7.999860307417700584e-04 4.306901837397245081e-01
4.000000000000000000e+01 3.000000000000000000e+00 6.922962195753500509e+02 8.572363133228189724e+01 4.322952622706803527e-02 1.970035014256846934e-02 1.590300773227259004e-02 9.211671158980908602e-01
4.100000000000000000e+01 3.000000000000000000e+00 6.785115252574789793e+02 8.429743815801060691e+01 1.209904746234974210e-01 3.097301317648091384e-02 2.055873650417710033e-04 8.478309248349801264e-01
4.200000000000000000e+01 3.000000000000000000e+00 6.723657080846450071e+02 6.812846532461030336e+01 2.491179267643488238e-01 5.363874121308534644e-04 8.784236093612482303e-05 7.502578434625842840e-01
4.300000000000000000e+01 3.000000000000000000e+00 6.836961403508770445e+02 5.266876197081259647e+01 5.943268182073682127e-01 3.822887457121025784e-04 3.830495468422871752e-02 3.669859383626907778e-01
4.400000000000000000e+01 3.000000000000000000e+00 6.957636489288180428e+02 5.587202971373920235e+01 8.171488065929420896e-01 6.602284112401526168e-04 2.618328415709551046e-03 1.795726365801083857e-01
4.500000000000000000e+01 3.000000000000000000e+00 6.950820895522390401e+02 5.467217490080830089e+01 9.314767976447760889e-01 3.191919508694483656e-04 1.311884449774301114e-04 6.807282195937706948e-02
4.600000000000000000e+01 3.000000000000000000e+00 6.942044776119399785e+02 5.540917905201960281e+01 9.146004644479794887e-01 3.168591800547374058e-04 6.190917957993246137e-03 7.889175841397273736e-02
4.700000000000000000e+01 3.000000000000000000e+00 6.989754464285709901e+02 7.588366612804310307e+01 5.104056801825070794e-02 8.251360433938080899e-03 4.526401721622169694e-02 8.954440543315893564e-01
4.800000000000000000e+01 3.000000000000000000e+00 6.988284974093260189e+02 8.005863666179010352e+01 2.459308467573690271e-04 4.271936575218560008e-04 4.809608732767891442e-03 9.945172667629529339e-01
4.900000000000000000e+01 3.000000000000000000e+00 7.041962983735279522e+02 7.460671531133229450e+01 6.623486130577096488e-03 2.922101983622873989e-03 2.181309369975913126e-02 9.686413181860411559e-01
5.000000000000000000e+01 3.000000000000000000e+00 7.080480997624699739e+02 6.469680508791229556e+01 1.175845746757078064e-02 6.628758825165826513e-04 3.357117344348246879e-02 9.540074932064301905e-01
5.100000000000000000e+01 3.000000000000000000e+00 7.097151935297520140e+02 5.984243164508689716e+01 2.706860916146131696e-02 2.503872409200972332e-05 3.209262582453440999e-03 9.696970895319930728e-01
5.200000000000000000e+01 3.000000000000000000e+00 7.053576367064739543e+02 5.798987491527920213e+01 4.893643958776628389e-01 8.259963944893117249e-04 1.335171598540241603e-02 4.964578917424455895e-01
5.300000000000000000e+01 3.000000000000000000e+00 7.021248462484629727e+02 6.331165034085579890e+01 8.447449872839253304e-01 2.855835173995715116e-03 1.199420461081680898e-04 1.522792354959706107e-01
5.400000000000000000e+01 3.000000000000000000e+00 6.989755555555559567e+02 4.698591219232010019e+01 6.652088410054725065e-01 3.694032760189880208e-04 3.951803563858413693e-02 2.949037200799242697e-01
5.500000000000000000e+01 3.000000000000000000e+00 7.024602425876009875e+02 6.155981686335930192e+01 9.726217425708549857e-01 8.000625576388588475e-04 3.680427512105627005e-03 2.289776735940023816e-02
