frame cellnumber x-cent y-cent actinedge filopodia bleb lamellipodia 
9.000000000000000000e+01 1.000000000000000000e+00 8.400000000000000000e+01 8.340000000000000000e+02 2.547391259824764997e-01 3.240373174463787552e-03 3.225627974273725385e-01 4.194577034156871109e-01
9.100000000000000000e+01 1.000000000000000000e+00 8.800000000000000000e+01 8.360000000000000000e+02 7.237180788593875480e-01 1.330257270044025606e-03 1.910403389448667999e-01 8.391132492570153867e-02
9.200000000000000000e+01 1.000000000000000000e+00 8.600000000000000000e+01 8.360000000000000000e+02 1.846575695655148230e-01 3.276639563723027595e-04 1.045469758394554638e-01 7.104677906386572817e-01
9.300000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.340000000000000000e+02 2.242467878759434041e-01 2.370708827335218146e-03 4.019029705361813476e-01 3.714795327605398545e-01
9.400000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.340000000000000000e+02 1.825386556711711683e-01 3.377294777166395777e-03 5.342736202755401509e-01 2.798104292761225964e-01
9.500000000000000000e+01 1.000000000000000000e+00 8.600000000000000000e+01 8.340000000000000000e+02 7.352973477601716379e-01 4.292199298639178505e-03 4.733711845731104219e-04 2.599370817566161174e-01
9.600000000000000000e+01 1.000000000000000000e+00 8.900000000000000000e+01 8.360000000000000000e+02 8.838726236064406994e-01 3.563169730296694791e-03 4.540024890868234577e-04 1.121102041741757482e-01
9.700000000000000000e+01 1.000000000000000000e+00 8.700000000000000000e+01 8.370000000000000000e+02 3.822754873407017695e-01 4.821421635410543839e-03 1.741369729244091101e-03 6.111617212946436339e-01
9.800000000000000000e+01 1.000000000000000000e+00 8.700000000000000000e+01 8.350000000000000000e+02 9.774059412399270785e-01 2.328626163885667063e-03 4.163719609190876425e-04 1.984906063526815576e-02
1.000000000000000000e+00 2.000000000000000000e+00 1.490000000000000000e+02 8.930000000000000000e+02 9.437233003688656752e-04 9.918624465091361309e-01 7.088212175339826844e-03 1.056180151554257196e-04
2.000000000000000000e+00 2.000000000000000000e+00 1.530000000000000000e+02 8.880000000000000000e+02 1.855842478610504435e-03 9.871162474462296110e-01 1.066127464583767163e-02 3.666354293224072442e-04
3.000000000000000000e+00 2.000000000000000000e+00 1.580000000000000000e+02 8.920000000000000000e+02 1.776955738287800670e-03 9.877056101810365307e-01 1.028394880450935953e-02 2.334852761663364811e-04
4.000000000000000000e+00 2.000000000000000000e+00 1.620000000000000000e+02 8.980000000000000000e+02 1.513568418661385799e-03 9.894499180654868775e-01 8.866345471266943307e-03 1.701680445847677636e-04
5.000000000000000000e+00 2.000000000000000000e+00 1.610000000000000000e+02 8.880000000000000000e+02 1.301580417875234513e-03 9.905568527931234435e-01 8.003797717711313986e-03 1.377690712901768208e-04
6.000000000000000000e+00 2.000000000000000000e+00 1.640000000000000000e+02 8.900000000000000000e+02 1.835573470897899949e-03 9.865486870273231235e-01 1.129800287721597664e-02 3.177366245629307195e-04
7.000000000000000000e+00 2.000000000000000000e+00 1.610000000000000000e+02 8.880000000000000000e+02 1.583824809989530695e-03 9.890676858721616505e-01 9.165898368241207073e-03 1.825909496077532965e-04
8.000000000000000000e+00 2.000000000000000000e+00 1.520000000000000000e+02 8.690000000000000000e+02 1.822896449813468656e-03 9.873800832558610185e-01 1.046745746917405323e-02 3.295628251512477177e-04
9.000000000000000000e+00 2.000000000000000000e+00 1.500000000000000000e+02 8.700000000000000000e+02 5.634824261552057656e-04 9.950955858625953887e-01 4.301950212893603485e-03 3.898149835580354234e-05
1.000000000000000000e+01 2.000000000000000000e+00 1.610000000000000000e+02 8.790000000000000000e+02 1.839121574729690473e-03 9.876516261579563194e-01 9.958065373686477914e-03 5.511868936276358155e-04
1.100000000000000000e+01 2.000000000000000000e+00 1.570000000000000000e+02 8.730000000000000000e+02 1.790172663222968545e-03 9.884364400133106576e-01 9.506887797306290758e-03 2.664995261598801079e-04
1.200000000000000000e+01 2.000000000000000000e+00 1.590000000000000000e+02 8.760000000000000000e+02 1.785069294368022384e-03 9.883809027413081871e-01 9.485979142823097385e-03 3.480488215005451058e-04
1.300000000000000000e+01 2.000000000000000000e+00 1.600000000000000000e+02 8.690000000000000000e+02 1.843243936120369641e-03 9.867083571306815015e-01 9.920752306263535061e-03 1.527646626934560598e-03
1.400000000000000000e+01 2.000000000000000000e+00 1.540000000000000000e+02 8.630000000000000000e+02 1.733046537312665086e-03 9.877612597647618120e-01 1.019300249673148369e-02 3.126912011940263152e-04
1.500000000000000000e+01 2.000000000000000000e+00 1.520000000000000000e+02 8.600000000000000000e+02 1.840864658867859792e-03 9.868227424335015430e-01 1.019924060299795890e-02 1.137152304632786442e-03
1.600000000000000000e+01 2.000000000000000000e+00 1.550000000000000000e+02 8.650000000000000000e+02 1.041742347255730913e-03 9.911202932577557467e-01 7.712711402880475207e-03 1.252529921080608108e-04
1.700000000000000000e+01 2.000000000000000000e+00 1.570000000000000000e+02 8.640000000000000000e+02 2.362678987277256922e-07 9.996440831550642558e-01 3.553047320978750239e-04 3.758449391666210474e-07
1.800000000000000000e+01 2.000000000000000000e+00 1.570000000000000000e+02 8.670000000000000000e+02 2.248410187954060454e-05 9.965103394892033117e-01 3.442160107441453402e-03 2.501630147562629197e-05
1.900000000000000000e+01 2.000000000000000000e+00 1.520000000000000000e+02 8.600000000000000000e+02 5.068384765196559975e-04 9.960473847278598081e-01 3.420738585577056019e-03 2.503821004335245163e-05
2.000000000000000000e+01 2.000000000000000000e+00 1.490000000000000000e+02 8.570000000000000000e+02 1.135877874281971418e-05 9.975301604352080354e-01 2.445826828618543475e-03 1.265395743074460914e-05
2.100000000000000000e+01 2.000000000000000000e+00 1.520000000000000000e+02 8.550000000000000000e+02 8.961880085014703803e-04 9.925091663341999437e-01 6.505310592608856343e-03 8.933506468991047624e-05
2.200000000000000000e+01 2.000000000000000000e+00 1.540000000000000000e+02 8.550000000000000000e+02 2.219099919988669947e-05 9.965129249252420163e-01 3.440485110779099073e-03 2.439896477913383705e-05
2.300000000000000000e+01 2.000000000000000000e+00 1.630000000000000000e+02 8.680000000000000000e+02 1.229562118614732873e-05 9.974145285915111403e-01 2.559599828109721930e-03 1.357595919297653783e-05
2.400000000000000000e+01 2.000000000000000000e+00 1.590000000000000000e+02 8.640000000000000000e+02 2.119902425220618234e-06 9.989306517545440967e-01 1.064796491118228348e-03 2.431851912533659564e-06
2.500000000000000000e+01 2.000000000000000000e+00 1.620000000000000000e+02 8.670000000000000000e+02 2.012295517980294130e-07 9.996709995251541470e-01 3.284567653223161281e-04 3.424799717957300485e-07
2.600000000000000000e+01 2.000000000000000000e+00 1.670000000000000000e+02 8.660000000000000000e+02 3.406558966042040479e-10 9.999721453979188990e-01 2.070025180381738638e-06 2.578423624467589349e-05
2.700000000000000000e+01 2.000000000000000000e+00 1.650000000000000000e+02 8.640000000000000000e+02 3.283333874358086641e-11 9.999947324541542670e-01 4.279217295074786439e-06 9.882957171778802575e-07
2.800000000000000000e+01 2.000000000000000000e+00 1.640000000000000000e+02 8.600000000000000000e+02 2.789970516597523321e-10 9.999862505385054279e-01 1.283666193411398569e-05 9.125205633079999190e-07
2.900000000000000000e+01 2.000000000000000000e+00 1.660000000000000000e+02 8.610000000000000000e+02 1.730100036255299105e-13 9.999994018843390009e-01 4.336203126609661276e-07 1.644951753385941856e-07
3.000000000000000000e+01 2.000000000000000000e+00 1.650000000000000000e+02 8.610000000000000000e+02 2.413172468743711243e-11 9.999954211794580550e-01 3.946098225851983032e-06 6.326981843822613876e-07
3.100000000000000000e+01 2.000000000000000000e+00 1.650000000000000000e+02 8.610000000000000000e+02 1.022073242414509841e-07 9.997656140984002571e-01 2.339706018924936749e-04 3.130923829834871142e-07
3.200000000000000000e+01 2.000000000000000000e+00 1.660000000000000000e+02 8.610000000000000000e+02 2.287886080760858920e-11 9.999951430612996628e-01 3.687556275780207084e-06 1.169359545505318972e-06
3.300000000000000000e+01 2.000000000000000000e+00 1.610000000000000000e+02 8.570000000000000000e+02 5.726415103798749500e-07 9.994448379720425324e-01 5.537649343432812310e-04 8.244521038744205990e-07
3.400000000000000000e+01 2.000000000000000000e+00 1.650000000000000000e+02 8.610000000000000000e+02 7.112856414486635869e-07 9.993813969902907157e-01 6.168755368885269277e-04 1.016187179032403543e-06
3.500000000000000000e+01 2.000000000000000000e+00 1.620000000000000000e+02 8.590000000000000000e+02 1.019357287587995042e-05 9.976510897219426077e-01 2.327426995001835325e-03 1.128971017965697089e-05
3.600000000000000000e+01 2.000000000000000000e+00 1.580000000000000000e+02 8.580000000000000000e+02 5.709262646450284683e-04 9.945397191568443596e-01 4.840468436145491798e-03 4.888614236522994199e-05
3.700000000000000000e+01 2.000000000000000000e+00 1.610000000000000000e+02 8.690000000000000000e+02 3.448225100705158496e-07 9.995693457684807770e-01 4.297689464988861262e-04 5.404625103462630550e-07
3.800000000000000000e+01 2.000000000000000000e+00 1.600000000000000000e+02 8.720000000000000000e+02 6.121697203680438394e-10 9.999811562870826176e-01 1.826730274511899934e-05 5.757980024921327195e-07
3.900000000000000000e+01 2.000000000000000000e+00 1.590000000000000000e+02 8.680000000000000000e+02 1.956143632408201438e-10 9.999892844824581628e-01 1.035942208057147949e-05 3.558998468537223117e-07
4.000000000000000000e+01 2.000000000000000000e+00 1.550000000000000000e+02 8.660000000000000000e+02 5.531593871149585316e-11 9.999942559371585160e-01 5.527613989586064691e-06 2.163935358254378217e-07
4.100000000000000000e+01 2.000000000000000000e+00 1.510000000000000000e+02 8.640000000000000000e+02 1.868648335985804256e-12 9.999977405398076113e-01 1.426276668334877937e-06 8.331816554891059091e-07
4.200000000000000000e+01 2.000000000000000000e+00 1.540000000000000000e+02 8.680000000000000000e+02 1.432346919048054106e-12 9.999989059349640996e-01 9.256147171526901820e-07 1.684488865202505861e-07
4.300000000000000000e+01 2.000000000000000000e+00 1.530000000000000000e+02 8.600000000000000000e+02 8.035910394836962946e-14 9.999995732228724732e-01 2.363033129255781159e-07 1.904737341888123559e-07
4.400000000000000000e+01 2.000000000000000000e+00 1.530000000000000000e+02 8.640000000000000000e+02 7.609870237470394267e-12 9.999964063724040564e-01 1.329869911373757130e-07 3.460632994856237648e-06
